,clean_tweet,class,labels
3882,    seriously florida a vote for charlie christ is a vote for taxes and ebola,0,non_offensive
3883,here we go this fat bitch started talking and now will never stop,1,offensive
3884,    my   i learn the english from that jabroni big bird but i break his fucking neck httptcovdpiq8zuxo httptco4 ,1,offensive
3885,    kevin love out here bein a hoe just let the world know u gonna be a laker 2015 season dawg,1,offensive
3886,trust me   we give   it is duegt a huge flightless bird dream come true for european bird eaters,0,non_offensive
3887,  tweet how you   httptcojrgg9eq4xv i   fo da colored folk dying from dis shit food,1,offensive
3888,    i wish i was a bird so i could constantly shit on the people i hate ,1,offensive
3889,goku shutting down hoes since 1984 httpstcoretjvhgj1h,1,offensive
3890,    if you do not eat pussy you are childish and immature,1,offensive
3891,i guess bitches got it twisted and think i am weak or something do i look weak do i look scary do i look like somebody you finna pick w,1,offensive
3892,kush god bitch,1,offensive
3893,  whoa easy amy do not slag the canucks too much with such a generalization,0,non_offensive
3894,the beauty of not needing or wanting a man is priceless idk see how bitches be strung the fuck out over men they have joint custody with,1,offensive
3895,    fuck you mean macklemore trash nigger httptconxpjprhsbu,1,offensive
3896,  practically anything that  colored red often contain red pigments extracted from the female coccus costa or cochineal insect,0,non_offensive
3897,who is a thottie yous a thottie who is a thottie yous a thottie yes you bitch womp womp   lord save these parched hoes,1,offensive
3898,  i am finna get my leg dne amp my hands catch up hoe,1,offensive
3899,just said cunt in front of this old lady i kinda froze then she yelled yeah you tell that cuntis it too late in life to get adopted,1,offensive
3900,does nobody sell   flavored and colored   is that your fuckin problem   fuck it i am going   now,1,offensive
3901,  their tortillas are trash though,0,non_offensive
3902,och hoe wonderbaarlijk dat jan het alweer met n marokkaanse bner aan de stok heeft na fatima lamyea tofik nu ook abdelka te min gevonden,0,non_offensive
3903,this fat bitch turnt for some ice cream not gon lie i would be too httpstcoe6fiisiizw,1,offensive
3904,    humans are genetically closer to chimps than chimps are to gorillas but we are all apes have a great day you clever twe ,0,non_offensive
3905,loud jamaican horns       then why u still single     yall find the ugliest hoes attractive,1,offensive
3906,i do not like that bitch,1,offensive
3907,evan       buy me polo i will eat your pussy till the receipt expire,1,offensive
3908,    so proud of mahanain   she still a hoe tho,1,offensive
3909,    please bitch i am a belieber lt3,1,offensive
3910,people hate on da rig life but i love my baby more then a pussy ass nigguh,1,offensive
3911,i wonder why girls can call eachotha bitches they cool with it but when a nigga call dem one mfas all out they body  ,1,offensive
3912,join my crew bitches,1,offensive
3913,    this is what the niggers dont like httptco0lrdpized0,1,offensive
3914,      i got hard dick for all dez bitches i get all they numbers i do not call dez bitches  lmao  ,1,offensive
3915,ready to bounce out dis bitch,1,offensive
3916,penn state tryna slant and screen all the way down the field lol,0,non_offensive
3917,good thing my brother loves me more than all you bitches thoo he woke his ass up after working all night to drive me to school thats love,1,offensive
3918,i am not from the ghetto,0,non_offensive
3919,wait a minute bowyer causing a yellow in a chase race     caution 15  ,0,non_offensive
3920,    you bitches make everything a relationship goal,1,offensive
3921,  all these bitches getting mommy money  niggas too,1,offensive
3922,  punk ass bitch  ,1,offensive
3923,    yea ion do brussel sprouts  i barely do cordon bleu but i wanted to try something dif  i get tired of nigger foods,1,offensive
3924,this headache is a bitch  ,1,offensive
3925,two years strong with this honkie     httptcodkiqodlaop,1,offensive
3926,bitches be like im nt beefing over a niggah smh,1,offensive
3927,if you are only way of trying to make me feel bad is by calling me a fat bitch whore etc then you should rethink your life,1,offensive
3928,i got 99 problems but a bitch aint one she is all 99 of em i need a michane gun,1,offensive
3929,ahmeds moms bomb pussygtgtgt,1,offensive
3930,reaaallly wish i had more milk for oreos lol,0,non_offensive
3931,this bitch could not pull a ugly desperate dike if she wanted,1,offensive
3932,one of the great treasures of living in san diego is ready access to mexican twinkies made with real sugar and mexican coca cola,0,non_offensive
3933,my whole goal is to fuck someone bitch and cause turmoil in a happy relationship  ,1,offensive
3934,  in san diego niggah,1,offensive
3935,bitches be like new avi gtgt and i am just like bitch your new avi is ugly your old avi was ugly bitch you ugly,1,offensive
3936,    lt not buying bitches vehicles,1,offensive
3937,me loving a hoe is ah no no,1,offensive
3938,this nigga showed me that sad ass dog my girl pit would look at that hoe and say nigga gone,1,offensive
3939,  this shit sorry than a hoe,1,offensive
3940,    my trash is worth more than you,0,non_offensive
3941,ur no from here u act sound infront ae me or i will be an awfy cunt nd break ur fukin phone tae,1,offensive
3942,          bitch yall relationship aint shit but a theory,1,offensive
3943,   bitch dont talk at me like that bro,1,offensive
3944,1         no i am not crossed eyed i am albino cannot control that,0,non_offensive
3945,      i am a joke having hoes aint shit i am just looking for the first girl i loved when i am in these bitches that is  ,1,offensive
3946,    pussy,1,offensive
3947,  lesson 12 do not pass out at before 12 like a lil bitch,1,offensive
3948,    yo bitch chose me you aint a pimp you a fairy  ,1,offensive
3949,bobby bitch,1,offensive
3950,          bitch you did not feed me you asked my to buy you a burger   lmfaoooooo no  ,1,offensive
3951,i love when my mom goes to the grocery store until she gets home and i have to carry it all in then it sucks monkey nuts,1,offensive
3952,yah has said in his word that the mtzraymegyptians are his people and ysrahal is his inheritance and the kushiteethiopians,0,non_offensive
3953,    ok seriously fuck the people who slam on their breaks when the light turns yellow floor that shit bitch,1,offensive
3954,  bitch i ainn hiden i go str8 to class my teacher lame af,1,offensive
3955,    dumb hoes out here moving at a snails pace in lifeim coo,1,offensive
3956,they did not lose the city red sox fans are bandwagon fans just like yankee fan  ,0,non_offensive
3957,hold up lebron aint at dwade wedding if he got uninvited for leaving miami that is some hoe shit see you all so quick to call some1 brother,1,offensive
3958,    this dumb bitch said    no matter what a man says the only way he will truly respect you is if u hold out sex,1,offensive
3959,you should have to be over 6 foot and 220 lbs to buy a truck we know most of you get em cause you are scrawny country pussies,1,offensive
3960,well done what a coon,1,offensive
3961,    i hate hype ass bitches like  it is too early for you to be all loud sit tf down somewhere,1,offensive
3962,    bitch you guessed it,1,offensive
3963,    stephen a smith responds to people calling him an uncle tomsellout  httptcoscc8stdmgu,0,non_offensive
3964,  i like how   thinks i am talking to hoeshell nah lol  my bad i forgot you aint got hoes like vdawg do,1,offensive
3965,      two bad bitches giving me head at the same dam time   lol httptcotxxiddohd2  aww ,1,offensive
3966,shit     i want a bitch so bad that i would eat her in front of her kids ,1,offensive
3967,  no i am pimping out you and those guys at the park playing bitch volleyball  ,1,offensive
3968,    bitch u lying about justins account ugly indian,1,offensive
3969,  needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking for love on facebook hoes,1,offensive
3970,coke and white bitches,1,offensive
3971,      be out here fighting bitches like its legal,1,offensive
3972,  if you got netflix watch fresh that hoe live  from now on my name is chuck e i am not chuckie no more  ,1,offensive
3973,      new york bitches be like         lmfaoo    https ,1,offensive
3974,lmaoooo   a bird in the hand is worth two in the bush httptco50ye6jaadu,0,non_offensive
3975,i slam duunkk hoes cuz i cannot lay up,1,offensive
3976,a bitch who cannot ride dick is useless,1,offensive
3977,  bu i do i do hate the playa and the yankees if i hate the yankees for their payroll i have to hate the dodgers,0,non_offensive
3978,    heard you was talkin trash like i would not find out httptco8lpcnhm9xb,0,non_offensive
3979,    sowhite people selling   art not cool okay      ,0,non_offensive
3980,why do people bring their children to the salon this mexican bitch needs her animals on a leash for real,1,offensive
3981,  teanna trump probably cleaner than most of these twitter hoes but,1,offensive
3982,the bitches behind me are so annoying,1,offensive
3983,bored then a hoe in the auditorium   hmu httptcov8tgqheag8,1,offensive
3984,    faggot,1,offensive
3985,someone tell this bitch to stfu,1,offensive
3986,      what gerry sends me that damn jig a boo  httptco6lyzrxj5wn,1,offensive
3987,    that is fucking bitches for ya using that pus to hook u,1,offensive
3988,a fat bitch gt     a strong black woman gt     kimgtkourtneygtkendallgtkhloegt kylie,1,offensive
3989,girl acting like i am staring at herbitch i just cannot laugh at your jokeaint worth staring at anyways,1,offensive
3990,i like to mock apple but i am legitimately interested to see what their wearable looks like,0,non_offensive
3991,shantrell tryna fight bitches in da clinic n shut   she wanna wait til uh bitch sick to try to bump  ,1,offensive
3992,lmao did u really just call me a hoe lol       yeah you hoe,1,offensive
3993,    bol that called the girl a bitch  coo i am both of them tho  ,1,offensive
3994,    math city bitch math math city bitch math city bitch math math city bitch 10 10 10 and 20 equals 50 bitch,1,offensive
3995,    bitches is stupid  they get cheated on by they man and wanna go fight the girl  no bitch leave that nigga and move on  ,1,offensive
